customer_id,total_spent,spending_tier
DLOCX8uPMhjr,120.77,Low Spender
BVFZdpbwgxn4,120.77,Low Spender
F9fsXFNWvrjC,120.76,Low Spender
zyUeYTNyjwdY,120.74,Low Spender
fmQFudjb9NoY,120.74,Low Spender
FJZwziIxPXhU,120.74,Low Spender
Bj4Z3J3I5Q3g,120.74,Low Spender
syuBlU8qBIYK,120.73,Low Spender
dQf56xtvTb69,120.73,Low Spender
SDjEL1DMM89j,120.73,Low Spender
LiTAvTzXR3st,120.73,Low Spender
HQxJVYdfkHPP,120.73,Low Spender
08qxh8cn9bJr,120.73,Low Spender
s4hGDHhSBJE7,120.72,Low Spender
OmvtFlQ9F3Gw,120.72,Low Spender
AR0JLadHHBmT,120.72,Low Spender
7tMEZeAN8Ya4,120.72,Low Spender
6oZRhTx7MkBm,120.72,Low Spender
oM2EL6Noj29f,120.69,Low Spender
nmzKDDTnlljT,120.69,Low Spender
Ddr4EMksYebJ,120.69,Low Spender
3upSLaYDxPkG,120.69,Low Spender
jqnXjugPNeA7,120.68,Low Spender
g0IpmaajqXXX,120.68,Low Spender
TH0ArW3wflyD,120.68,Low Spender
mSbAaCuz2xoz,120.67,Low Spender
OIoPO5rQjKAx,120.65,Low Spender
YG1ln8YDDCvm,120.64,Low Spender
R5COlYhAeiBh,120.64,Low Spender
KBFakC3clJLx,120.64,Low Spender
8YgkIKANV6MA,120.64,Low Spender
6eEQiKzRpWML,120.64,Low Spender
TSfrKT5Wrd5c,120.62,Low Spender
qn6xb4mmUkxl,120.61,Low Spender
nIbSyrjPQl2E,120.59,Low Spender
4nE2uygXvG4R,120.59,Low Spender
p1p9pVOfsWpr,120.53,Low Spender
nPUGF8egKSA9,120.52,Low Spender
xDrdKojT6hkt,120.51,Low Spender
t4OTY2ph3qhy,120.51,Low Spender
q82YxsaHRDH8,120.51,Low Spender
1QsKY32y01Zq,120.51,Low Spender
tqxOdn017Zzs,120.5,Low Spender
5W1Gtyob1JKi,120.49,Low Spender
J3VMcYY7wlvS,120.48,Low Spender
NL63nv2GrzHV,120.47,Low Spender
7J7nj93DJ9Kt,120.47,Low Spender
ka0g24JCycZj,120.45,Low Spender
YgSDer3CCPpd,120.45,Low Spender
PmBy4P8X4deZ,120.45,Low Spender
NhgSuqKC1u0M,120.45,Low Spender
9GcFrV1Hee00,120.45,Low Spender
ZmW9FplqZKQS,120.44,Low Spender
tC0SkaPStqut,120.43,Low Spender
puXZgyumaYhD,120.43,Low Spender
l4KTtQnE88z2,120.43,Low Spender
KN50TLzaE0pK,120.43,Low Spender
dscuTYazFxtk,120.42,Low Spender
EW9jAYp1j9Qj,120.42,Low Spender
4yltXhFraVlW,120.4,Low Spender
uy9Fr0LJb64n,120.39,Low Spender
kGDQ1vxfy2Bn,120.39,Low Spender
Sz6EN6mQyUAR,120.39,Low Spender
MVg3Y9AJy40p,120.39,Low Spender
CXHT9rrjePB1,120.39,Low Spender
FSrY2pgZhel9,120.38,Low Spender
k60GY2qT9Wa5,120.37,Low Spender
cwLTnhVMQJof,120.37,Low Spender
6E0Kpqrpv2yL,120.37,Low Spender
HDgYHvkPU3wQ,120.36,Low Spender
c347jZsq22w6,120.34,Low Spender
b7I41LRmJTYG,120.32,Low Spender
Ow2iVDknFsUf,120.32,Low Spender
ASEMAymiHRhO,120.32,Low Spender
9kThpk2zMZRV,120.32,Low Spender
yPCZzFXNIUFr,120.31,Low Spender
TNd9SsIzSegS,120.3,Low Spender
tna5moeXH9Bp,120.28,Low Spender
sM5xaxMQOq4z,120.28,Low Spender
qV3wgD7UIbEG,120.28,Low Spender
kf4tc0EjdlsC,120.28,Low Spender
jCQ1Kjx8LfH4,120.28,Low Spender
eItIo0aw5GsE,120.28,Low Spender
djHdLFQ796l0,120.28,Low Spender
ddu34lqFeZ7S,120.28,Low Spender
Ut5mlfHP3IHR,120.28,Low Spender
NmI6XF4L8vQI,120.28,Low Spender
NfFudeTOOosa,120.28,Low Spender
LcDanDOHkSwY,120.28,Low Spender
C5mRZZjW9X0o,120.28,Low Spender
hKx34o4Ci1bp,120.27,Low Spender
Z77oMseP5OhU,120.27,Low Spender
XMP8FkeMsmVW,120.27,Low Spender
86PIg83kF7G7,120.27,Low Spender
6wFQezkiOKcn,120.27,Low Spender
ZwTnXiW2iij2,120.26,Low Spender
010qB1n3W5zh,120.26,Low Spender
rC55J1FkxvOJ,120.25,Low Spender
dSakBuISCOXX,120.25,Low Spender
DZH5aX1Jm4DL,120.25,Low Spender
zctIyX1rs1RZ,120.24,Low Spender
SW1HfzfLZ6Yj,120.24,Low Spender
z4IIWXIjXtSk,120.22,Low Spender
xBnwUVCsYlR4,120.22,Low Spender
nYFbtuVSpuhQ,120.22,Low Spender
m5cQAWvOhQ0Q,120.22,Low Spender
kqCshHKEY60F,120.22,Low Spender
gzrWAT5cwTux,120.22,Low Spender
eu8OMD1LAJQN,120.22,Low Spender
ZRKG27DpImip,120.22,Low Spender
Y8cSCOCMyLnl,120.22,Low Spender
WeKwMEM3gQ5X,120.22,Low Spender
ULw80vEiVWIB,120.22,Low Spender
MwqkZTXQ8pxO,120.22,Low Spender
MCjgeuq0RDGY,120.22,Low Spender
IXXoTW6I5CVx,120.22,Low Spender
GWE09KeTve5S,120.22,Low Spender
7f66I2O6R03T,120.22,Low Spender
6thmtdapjNrA,120.22,Low Spender
6gJ6bXSOmvXu,120.22,Low Spender
5PJmxz7q30iL,120.22,Low Spender
lhP2Y0OKJZj7,120.21,Low Spender
2rz2VJ62L8wx,120.21,Low Spender
tfViGghiSj6G,120.2,Low Spender
nucfEAoURl6e,120.2,Low Spender
m1eoPpNm59ea,120.2,Low Spender
61g4p4A5xayi,120.2,Low Spender
6zjw5lSq9hkb,120.19,Low Spender
ivGhPku1SOx8,120.18,Low Spender
dICdNtDA5sJq,120.18,Low Spender
aGlElvTHOyMO,120.18,Low Spender
LARxCdr4TH6y,120.18,Low Spender
GB0ems0WG0Kq,120.18,Low Spender
E6WVorIXBorM,120.18,Low Spender
CTwDFA9mrKbi,120.18,Low Spender
CRKwgJnBmphs,120.18,Low Spender
C74F5SMofGS0,120.18,Low Spender
jIIcCPTsKltD,120.17,Low Spender
hgikWfrXEx2n,120.17,Low Spender
W9SxdAh7hjef,120.17,Low Spender
OFrhSqCJhgPw,120.17,Low Spender
WR1JaxQZNvI4,120.15,Low Spender
5NdOV6J4GvNp,120.15,Low Spender
m93lPcjAN2JY,120.14,Low Spender
7mUT71VMGZtv,120.13,Low Spender
sYxnKXJ6dMAR,120.12,Low Spender
pYhifl7RurTv,120.12,Low Spender
EZPVdrlmjYpS,120.12,Low Spender
ATevzCvzXxoD,120.12,Low Spender
dAFxwZQvEuO7,120.11,Low Spender
RYDaxkIkdIrS,120.11,Low Spender
B9SEtNUd4eWh,120.11,Low Spender
a0RMZtaF6O44,120.1,Low Spender
pRAuiiwXA1By,120.09,Low Spender
G4GoEYciCcod,120.09,Low Spender
r6zRU0ddfCv6,120.08,Low Spender
v69TkUGiKQXt,120.07,Low Spender
7VuL2GYiu3tB,120.07,Low Spender
v1wPwVmx2QCr,120.06,Low Spender
uCgUxiNuSpn4,120.06,Low Spender
cw63XyERCKUD,120.06,Low Spender
5Tt11PEmJ8ge,120.06,Low Spender
1DQD3HkDJOwL,120.06,Low Spender
nw8wJdIn3RkR,120.05,Low Spender
aEnZusllNh45,120.05,Low Spender
QqVihv7XLdkg,120.05,Low Spender
MrmlXHMSsOUT,120.05,Low Spender
KWHIfVhWBceE,120.05,Low Spender
G3hd7Qe3fX1Q,120.05,Low Spender
F4xk7hMkPKYJ,120.05,Low Spender
Da90CZ0ibHzO,120.05,Low Spender
GuxDt46GwQEd,120.04,Low Spender
of3XdOsiZyio,120.03,Low Spender
xvCFbmYb3mu5,120.0,Low Spender
wViJQBiU0HDz,120.0,Low Spender
qq0w80gsnwGL,120.0,Low Spender
q4qAlkHto32C,120.0,Low Spender
pbNRkDANh7mm,120.0,Low Spender
j7BmupKO0yw6,120.0,Low Spender
aMLXjA4CnAwP,120.0,Low Spender
WEVbe93KYDD8,120.0,Low Spender
VV1g0NyQXMLP,120.0,Low Spender
UR3csgJkjrHk,120.0,Low Spender
Lk27IyPRLGOI,120.0,Low Spender
K129x7ISyc17,120.0,Low Spender
8VgzprPHlKGU,120.0,Low Spender
4f5k1SGJcFR5,120.0,Low Spender
2wBA60APQ89j,120.0,Low Spender
f4YGHNIacVbb,119.99,Low Spender
R8S0Y2Bz1vde,119.99,Low Spender
SMVfjKn0rRmt,119.98,Low Spender
njPtZSqp7kEx,119.97,Low Spender
WogNwznF6GDh,119.97,Low Spender
Vp6G88NPPgrF,119.97,Low Spender
SzIoVvyFnURR,119.97,Low Spender
KdzX9gI3O8pF,119.97,Low Spender
JnsCe68qarq7,119.97,Low Spender
IG1NogcTsqa8,119.97,Low Spender
FDjaiFwmd2oc,119.97,Low Spender
nIzIoKg21eMG,119.96,Low Spender
EJ5XutkaaqFh,119.96,Low Spender
Bp1bMWUuyFVS,119.96,Low Spender
9P11VdT3Poiw,119.96,Low Spender
v81xAo0NlA5K,119.95,Low Spender
pDlTmVJOzwNG,119.95,Low Spender
e7WJ5QR2htma,119.95,Low Spender
HOUgiMit8FDd,119.95,Low Spender
23Pez1sFDThV,119.95,Low Spender
yOjVcjBHcyV8,119.93,Low Spender
ftxemmWPuvBH,119.93,Low Spender
2ehyilm1XhOr,119.93,Low Spender
hBoKEcDPqjA3,119.9,Low Spender
bGByJdx8X0KN,119.9,Low Spender
O5E2SFUdtRxr,119.9,Low Spender
MpKOuUaaIZJF,119.9,Low Spender
dy4ztwmqwdKs,119.89,Low Spender
ZvFxvDmxDzEB,119.89,Low Spender
IIAoDI2mvgC8,119.89,Low Spender
pLAMtEJCEXrt,119.88,Low Spender
moTlYr1dgF14,119.88,Low Spender
jTUVAm0YkZsT,119.88,Low Spender
hrVxJ2UcpxZu,119.88,Low Spender
fxxPFEbuYO6H,119.88,Low Spender
bJnJio4d2rZR,119.88,Low Spender
TLJTydmGim4W,119.88,Low Spender
Pn28thnNdJr9,119.88,Low Spender
LB4Esnc9aqyX,119.88,Low Spender
Bzn7GvX4DTtp,119.88,Low Spender
5eIoNAmin9db,119.88,Low Spender
mha4plxtSye0,119.85,Low Spender
IOJFqQjhXKIK,119.85,Low Spender
1R7i5Uv1fBzN,119.84,Low Spender
Y1FaRQvES0gn,119.83,Low Spender
8HEl7g5vShVE,119.82,Low Spender
do4mIMsPHFKY,119.81,Low Spender
cJxsDSmYR19p,119.81,Low Spender
1SL5VA0mesLm,119.81,Low Spender
uoNAA7rzVgnN,119.79,Low Spender
Q9rMpSyo05Fu,119.79,Low Spender
OZ8mhwUnFo66,119.79,Low Spender
LL17zjGoTw9a,119.79,Low Spender
kq3b9SualpXK,119.78,Low Spender
0qLg4SM5mrUE,119.77,Low Spender
QcuGEDpKSgMO,119.76,Low Spender
WibFYyDBQXi5,119.74,Low Spender
TsXjPOlIFIJH,119.73,Low Spender
bLIiM2EUjNzy,119.72,Low Spender
ZU7VF7AV1NiO,119.72,Low Spender
OEiCiZqlHruL,119.72,Low Spender
N6YOVVeuR5tu,119.72,Low Spender
Y5dIJRnPhVdZ,119.7,Low Spender
UiOGN6fB3Ec7,119.69,Low Spender
ePmp0HFJqGpU,119.68,Low Spender
RIwwMnGwviMu,119.68,Low Spender
n1sYOJ1MvRCN,119.67,Low Spender
iNCFdbrUpS2J,119.67,Low Spender
UlmD5R60nPxo,119.67,Low Spender
JyLVOplmPbFT,119.67,Low Spender
9ZBg8S6vYwIv,119.67,Low Spender
626CvEUWNv6i,119.67,Low Spender
5b5d9TasE2nk,119.67,Low Spender
1SM7ltANdNIv,119.67,Low Spender
tEOXSpAEIbaT,119.66,Low Spender
h7gadNCCaFbg,119.66,Low Spender
aJdpBOMf3DK9,119.66,Low Spender
LHxQ6WQVQZUX,119.66,Low Spender
CJMHew4sx1KR,119.66,Low Spender
0SCGvz8TDiO8,119.66,Low Spender
okGxlM00sdD3,119.65,Low Spender
aa8eQoOTdorv,119.64,Low Spender
jlckuTQxyL29,119.6,Low Spender
cDlo7LJl2uIs,119.6,Low Spender
TX5s5Tc4OJW5,119.6,Low Spender
Fil8c3yju74A,119.6,Low Spender
BkR3jmn7d06Q,119.58,Low Spender
VHmSRWpntxv2,119.57,Low Spender
R1jnSqfXVzzr,119.57,Low Spender
QKcWBIVuUgqh,119.57,Low Spender
PtxBOq4u56gF,119.57,Low Spender
GUi8N9rfsjb8,119.57,Low Spender
5ZMrrZlKgNJh,119.57,Low Spender
udoyxq11ISsY,119.55,Low Spender
sWBOjdkiFkme,119.54,Low Spender
haPf8YUaXGcP,119.53,Low Spender
QMG8lB92FccX,119.53,Low Spender
GvWm0mLdLzgV,119.53,Low Spender
qEUcccaYbVdc,119.51,Low Spender
nJ7Gv8RKZV0v,119.51,Low Spender
LoIkEPlpAKbx,119.51,Low Spender
KC2sfP8t1vNU,119.51,Low Spender
In7CjFlinPHg,119.51,Low Spender
BqIGeTHQ6xsQ,119.51,Low Spender
6xDHcZp3Lu34,119.51,Low Spender
4KewBoMtlLY6,119.51,Low Spender
e2AgIwRII4fK,119.5,Low Spender
dtq6dHYlejej,119.5,Low Spender
TIkTCXqdz9J1,119.5,Low Spender
zNyEP7OAL4rq,119.48,Low Spender
yjS2Ca2SCmIf,119.48,Low Spender
vGuTqLxLSG69,119.48,Low Spender
iQqcIGQb5XEb,119.48,Low Spender
TG6ctv1Xm3r5,119.48,Low Spender
Xrk9Mn1DDgCQ,119.47,Low Spender
gOO14FgyzCBL,119.46,Low Spender
lxdxIGqV8bbp,119.45,Low Spender
SCFwvuxXrvVI,119.44,Low Spender
yjanikn8g5Vk,119.43,Low Spender
txaiqYbeDp87,119.43,Low Spender
s9UjrXSpkKOO,119.43,Low Spender
glV5dfPIN9pq,119.43,Low Spender
e8XOR31odU6e,119.43,Low Spender
yRtsi7nvUX1U,119.42,Low Spender
fBR1N3JB9daS,119.42,Low Spender
Q2ahKmEIb6PA,119.42,Low Spender
MzC8mfdmpcev,119.42,Low Spender
CRdPz6AoqymX,119.42,Low Spender
qH8tSjujZL85,119.41,Low Spender
Vd17fg0sXzuD,119.41,Low Spender
FHjXfDI1hjLu,119.41,Low Spender
2AudrDZZmlxI,119.41,Low Spender
NI9xEBhJrZn3,119.4,Low Spender
9l230uHzXCly,119.4,Low Spender
8hm1DsTiVjqM,119.4,Low Spender
uPI4LExH9Zrz,119.39,Low Spender
yk2vVyVOcWpt,119.38,Low Spender
X7QsarnDpKKb,119.38,Low Spender
Sf2euchg1php,119.38,Low Spender
u6UzRayfaHy7,119.37,Low Spender
o0W1XAmEX9Tp,119.37,Low Spender
cKF1RKpxNbnh,119.37,Low Spender
9QUWXDjo1Kc6,119.37,Low Spender
u8cwFVbNsiPI,119.36,Low Spender
rBjwbEvlZYU3,119.36,Low Spender
mBnFSEEKeoFJ,119.36,Low Spender
lMZI0lMoUtkU,119.36,Low Spender
anbnykBdqL0f,119.36,Low Spender
ZPn5BpHIuzDJ,119.36,Low Spender
PzsnqlgLBW0P,119.36,Low Spender
KOsMrGwAqyhq,119.36,Low Spender
IvWZYTZImkFx,119.36,Low Spender
ED0b6J9AZsju,119.36,Low Spender
DKTJWjVHM0Qn,119.36,Low Spender
7FRh4GcGefCj,119.36,Low Spender
6ydaD8nJ9aG6,119.36,Low Spender
6Fn9FGFN4YFk,119.36,Low Spender
3NV2X1p6ccHP,119.36,Low Spender
y85lgChkIp8U,119.34,Low Spender
vAJvKovNoX57,119.34,Low Spender
oKfu2h014lUb,119.34,Low Spender
X37Nzkzv8ZAu,119.34,Low Spender
KUPMJlFkIuHM,119.34,Low Spender
5uEG6xWzWz9e,119.34,Low Spender
ujEFQgaCXqhX,119.33,Low Spender
uhBDg1bbg6GK,119.33,Low Spender
hP3u8sKXqFJS,119.33,Low Spender
OLvUbh174S6s,119.33,Low Spender
9rTwIdEb9Dml,119.33,Low Spender
1trpxWK4jnXm,119.32,Low Spender
rfj4xkZgWTQf,119.31,Low Spender
8YDOYGHqoWJp,119.3,Low Spender
MgRpHySePVSV,119.28,Low Spender
3kkCgokiFyEi,119.28,Low Spender
w91RNFyNNKM2,119.27,Low Spender
Tr9FdBTJoGA7,119.26,Low Spender
ylsDYysArhEA,119.25,Low Spender
hUOEkIDVsGjv,119.25,Low Spender
Ve7vIXVBBiOq,119.25,Low Spender
POhrWgr0mb7Y,119.25,Low Spender
xyTKD53ne1aH,119.24,Low Spender
Cd4T8eCFhW9o,119.24,Low Spender
0jeGrHkEnUt2,119.24,Low Spender
LYxEZoMLOfiw,119.2,Low Spender
3ssExX8GXQPW,119.2,Low Spender
nn588CYN9TBh,119.19,Low Spender
nQF2uuTFk8l2,119.19,Low Spender
nN0XbUmKCqWm,119.19,Low Spender
mY113jpiTLXY,119.19,Low Spender
mFxbK0TVsZxn,119.19,Low Spender
lQaxNNcf4AhY,119.19,Low Spender
e6mapM8wBjNX,119.19,Low Spender
X1PN32ZG4J6Y,119.19,Low Spender
TIm2tIbvIK41,119.19,Low Spender
MBdteEtJpyo9,119.19,Low Spender
BFMUNsXeOYPp,119.19,Low Spender
7INGCaxYHrP3,119.19,Low Spender
1HgtAkbY3wNu,119.19,Low Spender
0btYoCIJcO4h,119.19,Low Spender
aL0CkkeyLbed,119.18,Low Spender
4Ps6klJI84Pi,119.17,Low Spender
2o9iq5Uox7uV,119.16,Low Spender
bZKg14leeOwi,119.15,Low Spender
HlTggOUeFxOb,119.15,Low Spender
96jDQwGmz5UB,119.15,Low Spender
ry5yugdZMqfJ,119.14,Low Spender
UFl0ZRWuWHO4,119.12,Low Spender
LglI9iZYryLz,119.12,Low Spender
LXr6OnBs8cUS,119.12,Low Spender
opzwv5jGZrG5,119.11,Low Spender
Mrf6XxxkVCJd,119.09,Low Spender
ADTYPWGwYNuH,119.09,Low Spender
eAWBHuFbiime,119.08,Low Spender
WKVpJpszlHIk,119.06,Low Spender
w2kG7SXg7c9T,119.05,Low Spender
SFTFnS6SyMnm,119.05,Low Spender
7yqCjUfxl1vy,119.05,Low Spender
kFbIB0kZC8xV,119.04,Low Spender
Qr6FmYaiW3vb,119.02,Low Spender
N5tKk4T14ziQ,119.02,Low Spender
KjLhG2wp6ItT,119.0,Low Spender
C8SRY2ZRjSSV,119.0,Low Spender
1ThiSxyA4U6c,119.0,Low Spender
rusVNSvNKTL1,118.99,Low Spender
SPJTNFlH4twD,118.99,Low Spender
J6IXVvgfdc1W,118.99,Low Spender
zNlc8oQ4ru3f,118.98,Low Spender
YSCEJk3BxZb4,118.98,Low Spender
NayrbkBEDX9G,118.98,Low Spender
w13MFquiBvSD,118.96,Low Spender
vwkQvFPpck1J,118.96,Low Spender
RzWkrAaStUrw,118.96,Low Spender
MYXsfh8ql7G6,118.96,Low Spender
KVRCbGXpBzuS,118.96,Low Spender
F2jBLtDnkIEt,118.96,Low Spender
ANSSIoCiLL0w,118.96,Low Spender
7EjyCWRfkSbi,118.96,Low Spender
3wDQcejOJeHi,118.96,Low Spender
zq8xwAkVwglL,118.93,Low Spender
i0Fmo98tGCFC,118.92,Low Spender
aw2NQyqbq5lQ,118.91,Low Spender
XSNVeRx0V24H,118.91,Low Spender
3iWavfwD6VtD,118.91,Low Spender
prkvRGOTXuj9,118.89,Low Spender
nAzFztD90mXL,118.89,Low Spender
Uxun1X76YJqr,118.89,Low Spender
QZHznP5ZHTqJ,118.89,Low Spender
BgaPHVRq7HaM,118.88,Low Spender
gPMt8YitQlVG,118.87,Low Spender
6ecLJlelxH5w,118.87,Low Spender
Jf1HIjs7Bxbp,118.86,Low Spender
uO2nBb4dKNCZ,118.85,Low Spender
VnU3aijtsEzg,118.85,Low Spender
5wGvjaYnUzMA,118.85,Low Spender
otgqmktmiqR5,118.84,Low Spender
kFGwEml78vhF,118.84,Low Spender
LtGOoxWMOEYc,118.84,Low Spender
o09wQDTGEm28,118.83,Low Spender
hx3iWTZvzZOb,118.83,Low Spender
APwULCqSM7y2,118.83,Low Spender
8K6pNuHDvTOZ,118.83,Low Spender
jJ3OdKtPDpxT,118.82,Low Spender
SLYK4jnQJAks,118.82,Low Spender
97z9OycDADD6,118.82,Low Spender
Q0JHJubi2M6x,118.81,Low Spender
eVBkXtHly2QL,118.8,Low Spender
XEzXxIvJseBF,118.8,Low Spender
REtlNeXfEJwk,118.8,Low Spender
J1owLSwYrtDh,118.8,Low Spender
ARs9ycljxjC2,118.8,Low Spender
AHATO5C7XbrY,118.8,Low Spender
8vpqxxopqjAc,118.8,Low Spender
zjN1GjCLuiYS,118.79,Low Spender
zBbOpbTERSSz,118.79,Low Spender
ylg9RUEoxfRB,118.79,Low Spender
yj2YJHdiol3z,118.79,Low Spender
yhw1sZ9Fq3Rt,118.79,Low Spender
xZJWcGUc0HGL,118.79,Low Spender
xVkCcT744MZR,118.79,Low Spender
wZvG6EZgez03,118.79,Low Spender
usseCBWHsSCU,118.79,Low Spender
tsa25z7s5Rrr,118.79,Low Spender
srCKfIKcSC4q,118.79,Low Spender
sduv8v5Nbe5t,118.79,Low Spender
qiw0zdXAQH7J,118.79,Low Spender
pocDNXXSXy5Y,118.79,Low Spender
nHJXLeRB2tNj,118.79,Low Spender
mGoLGKy3gYen,118.79,Low Spender
lRGQD834OHkO,118.79,Low Spender
kaH1kI862XU2,118.79,Low Spender
jDVjvKHsc9nx,118.79,Low Spender
hS3P5DqXuzeY,118.79,Low Spender
goCfB4CuuBwH,118.79,Low Spender
fKlhobj2rF79,118.79,Low Spender
fJXtSd0aItsz,118.79,Low Spender
ehEfDyIsFyAq,118.79,Low Spender
egZ00MB2y8xW,118.79,Low Spender
egK0zXH89RkT,118.79,Low Spender
dyggOBb21zP4,118.79,Low Spender
cPsGONgv2VoW,118.79,Low Spender
bqS28POhBAhM,118.79,Low Spender
b5WmsM06ZIgn,118.79,Low Spender
abQohLqnT7kC,118.79,Low Spender
YQvrmMA0aREp,118.79,Low Spender
WgTSz0yhqD7X,118.79,Low Spender
VM4umnFhax7X,118.79,Low Spender
Us7ezav69XEp,118.79,Low Spender
TSCM82YgN7md,118.79,Low Spender
RcwgodQWGw05,118.79,Low Spender
QztU6KL7KOFw,118.79,Low Spender
QJZiwvcK3PcG,118.79,Low Spender
PwGtJHJHvE8R,118.79,Low Spender
PkyRAYUOzKP8,118.79,Low Spender
Omv5E8eB91AV,118.79,Low Spender
NfSB8S1oaEoc,118.79,Low Spender
MTeE6lAi749x,118.79,Low Spender
JmChBtCRtQI7,118.79,Low Spender
IktzAOWt7uky,118.79,Low Spender
I82kNOiZA3Ev,118.79,Low Spender
HwyWWYEF14W6,118.79,Low Spender
GhOMygpUXbpW,118.79,Low Spender
Ftaz2S3P3AYE,118.79,Low Spender
EqyquOuvQixl,118.79,Low Spender
DGU8mWQYIUfq,118.79,Low Spender
BUDim8qeGfxI,118.79,Low Spender
BJU7HiyuLbNV,118.79,Low Spender
B2Ahng97w1b3,118.79,Low Spender
9437qluUDNZo,118.79,Low Spender
8SX2JI3BipZQ,118.79,Low Spender
7sauusQXVmwi,118.79,Low Spender
6LOyguanT7eM,118.79,Low Spender
3A1HVdacpq87,118.79,Low Spender
1wgqbF3MyYga,118.79,Low Spender
1E0FfDY4uflf,118.79,Low Spender
0Ca49LOzqCov,118.79,Low Spender
ozRo9SZJ0O7V,118.77,Low Spender
XxZioWCdKv70,118.77,Low Spender
QDmYTGsU2zsC,118.75,Low Spender
vFMUcDSGdkIZ,118.74,Low Spender
gOP8HkkHXHcN,118.74,Low Spender
WiMVVzO9lH6s,118.74,Low Spender
Wfl5EV8Oq3Bh,118.74,Low Spender
IlQBKrN3BDsX,118.74,Low Spender
qstIDbozhnUS,118.73,Low Spender
OcbzaAhOLVjP,118.72,Low Spender
zDsHBfDTY2PC,118.71,Low Spender
uQeDj583qSAm,118.7,Low Spender
YgW9lF7T3PMj,118.7,Low Spender
JhwBAnICNXOO,118.7,Low Spender
XwUjePFU6ilB,118.69,Low Spender
yFU2XcqBBzTX,118.68,Low Spender
mUb8KNe1p87D,118.68,Low Spender
XDJOEimJpcxK,118.68,Low Spender
72Nu61p0D9AJ,118.68,Low Spender
bOpLVwuEsBuO,118.66,Low Spender
UkgP7RjiKFG3,118.65,Low Spender
AZiFZUTE1zu3,118.65,Low Spender
jEkDMytlYhel,118.64,Low Spender
IXUW24pNkqgE,118.63,Low Spender
Cbyv50AFsKXb,118.62,Low Spender
c0AlO42oZvg0,118.61,Low Spender
a5ZwZQKFqNe6,118.61,Low Spender
QQ35Jeu8ZPRu,118.61,Low Spender
vishC7WXzlLY,118.6,Low Spender
vCQsPNF5n1rw,118.6,Low Spender
tCZvpJ0AMCXE,118.6,Low Spender
bLB3Wvt0wLe1,118.6,Low Spender
5rV6s4IDkKGI,118.6,Low Spender
4EM46M17bA4z,118.6,Low Spender
waXOULf6L6Ia,118.59,Low Spender
fiXXAeVg9NNF,118.59,Low Spender
epVRmQJF0sq9,118.59,Low Spender
XDbkz77JE61u,118.59,Low Spender
PHGC6d3cszcp,118.59,Low Spender
A7QrL4ijP6T6,118.59,Low Spender
0M8AQLg2KXOo,118.59,Low Spender
HO23lHPcssXZ,118.58,Low Spender
xpi5VXFwpYGe,118.57,Low Spender
udTkanKT9UOI,118.57,Low Spender
tiM1nfMC3xOK,118.57,Low Spender
sxy0eVw8fXT1,118.57,Low Spender
oDRis1GEdaH0,118.57,Low Spender
kWQmxql1SQwW,118.57,Low Spender
fLuf1sdAJIwW,118.57,Low Spender
dBUUXZ0lErXY,118.57,Low Spender
Qv2rwlge2MP9,118.57,Low Spender
K4k0naRnjZOH,118.57,Low Spender
IzpABUvTT2yB,118.57,Low Spender
9Eav5vNnYMHj,118.57,Low Spender
oeZZTxE3FOEs,118.56,Low Spender
zJTJukXGaP5w,118.55,Low Spender
sSowJQ2sLGz7,118.55,Low Spender
rg1y41cRKCcH,118.55,Low Spender
o9is2FeC2mxs,118.55,Low Spender
hzY7kMsK1tWl,118.55,Low Spender
gKaRSCeZ1Qce,118.55,Low Spender
UiErwK1TyQzs,118.55,Low Spender
Ryd1ueQP1U69,118.55,Low Spender
RURqxNGrJxGu,118.55,Low Spender
QDk4nl1Mv0dv,118.55,Low Spender
JsCJCerWhZrC,118.55,Low Spender
FvjpBtQZY1EI,118.55,Low Spender
EmZ6aFoeckUq,118.55,Low Spender
EDzWrdkjQJb8,118.55,Low Spender
Dyl4gVV7x98h,118.55,Low Spender
6CEnKwtuiEPk,118.55,Low Spender
5CAFwF0xMJiL,118.55,Low Spender
4FOT6r3zsbxl,118.55,Low Spender
z8cctbxULi43,118.54,Low Spender
wOyMsT8Sdqhe,118.54,Low Spender
tNaxcff6alBq,118.54,Low Spender
q3A7IIZmqDv3,118.54,Low Spender
nsSCXsC1O2nc,118.54,Low Spender
lgXNMIOpySth,118.54,Low Spender
kJuxBz346sTA,118.54,Low Spender
ewHjoiSe4ABv,118.54,Low Spender
Tv4XtQvdJtjD,118.54,Low Spender
RHipLkdBsEJi,118.54,Low Spender
KayP0Dx1kz72,118.54,Low Spender
ASHgsdtBKU59,118.54,Low Spender
4nKwzwKpB8Yj,118.53,Low Spender
gCV2DBLgJzUC,118.51,Low Spender
dhN8GIr5OOQs,118.51,Low Spender
JK4RCQj8IVbl,118.51,Low Spender
UDogaxMknwcM,118.5,Low Spender
glJFV36r9pLH,118.49,Low Spender
djLp3tpIfaxC,118.49,Low Spender
V6Kcd6kLu329,118.49,Low Spender
QnD4dhNdj72K,118.49,Low Spender
K37abBTUdN6T,118.49,Low Spender
Bn5mcA0DU7qr,118.49,Low Spender
3wkchx4Rhw9s,118.49,Low Spender
pqCTuDbOmHON,118.48,Low Spender
