customer_id,total_spent
ptImtW21M1MK,135.67
H2JMZ8ZY0St5,135.67
8qsBwaHgo6VZ,135.64
uWIdH1QLn8T7,135.63
AejyR6KEwIAa,135.63
kCrXiJXnXaSg,135.61
yRL1PLqoXJPA,135.6
s0yd6YC5uWEU,135.6
rEx46V8jz0X9,135.6
hnxFrdPh3zO8,135.6
6758UCOlTkFf,135.6
V8BH5a6FJTW0,135.59
lpYvsJ4ZHQyI,135.58
Wz0UvY1vrZCv,135.58
Tlo6upi883Ox,135.58
02mYwjGitmZH,135.58
CqtapPS123gF,135.57
0IyV16tKUyoI,135.56
zTtPO1ahGfGX,135.55
nt1bnUWeQztI,135.55
tbR9Pu7a1Jxm,135.53
RS8TKQpWPqdg,135.53
QwzndDM1aBbL,135.53
Q0AgpiXyrp99,135.53
Jj7yLJrVO56W,135.53
BUxEzEMg2SZb,135.53
LrzvhT04dXEm,135.52
EjrMq8ZGUB5L,135.51
sZTHtWfgnuPs,135.5
sQObDXX6frbR,135.5
qKpvPt5fysw2,135.5
jPIp7IVXhFbd,135.5
gXlYxnrWMt6v,135.5
bndvwTLPy2Bs,135.5
WzMKsy0Gw9Fm,135.5
SRouH3rwNGoo,135.5
PMk4yLKKVmSU,135.5
OPW3QKnsfNL2,135.5
LpjwenqjAsGE,135.5
IzVUv1Gm5yrZ,135.5
I7OEAdhpWIsc,135.5
HCuIMACEHZws,135.5
FbcvVLb2BXOp,135.5
6QXA9Gqv1Mqz,135.5
6A7dvj7PtQJW,135.5
3uwBXyvA3Yrf,135.5
eLlbIBvEpcCR,135.49
ziAC66LiOJFp,135.48
Vh3KqOYbr9tE,135.48
RbEd19DbseVG,135.48
zfcQOwvliS35,135.47
rmhWGzAIBvdp,135.45
EJiEDneJk6fB,135.45
AMnUxsMDw191,135.45
Z1T9nLPsO9hD,135.44
TjHPTGJ9iPQU,135.41
dDiNmppy9UGt,135.4
bbklO4jDcdmp,135.4
MAy3aZknjG0I,135.4
IWI486x91JxX,135.4
5Nx4SbiVIARu,135.4
13uKj0XX0muE,135.4
kNQNdCdEyIBt,135.39
c7eelRR7tSJj,135.39
2wiz2Oy4NLWF,135.39
vbIVSIifnrFP,135.38
jK6AedhJc9bY,135.38
RGqvEl1vYe1K,135.38
iEv9kVYwIoRH,135.36
4POJmxohMGmd,135.36
F3SL0DCxeZ9f,135.35
CaKxS3iXiCXh,135.35
meKJUWG02nnU,135.34
3WZnqbClXeTL,135.34
0TXmt7yyl7mw,135.34
ye9gtesfgZcF,135.33
oNerhRuQTqz8,135.33
oGZMQNFUIETz,135.33
jeuLDCfLX6js,135.33
gLw7KCJhTZpc,135.33
KQ1MbOvjZu1g,135.33
38nNWTHSU4Mm,135.33
2zJBuzRv3Qfc,135.33
pJBL1AXSILBV,135.32
gIf1QKIc1wa5,135.32
VqpHa2nbGGxq,135.32
S2PXwsxLjjAk,135.32
4L7pjm8HVO2I,135.32
5GAdaVK9giVh,135.29
vGkXSairItAO,135.28
WN8NVeoX3IaJ,135.28
7AvdTrE37tK3,135.28
sKFilxR1Y33A,135.26
KDX3pNFVsSEG,135.26
sTqlGMCDts4N,135.25
PVV7y2fY2dsZ,135.25
KStSB3MNGbo0,135.25
71d7SFKvHsd4,135.25
5Aavzre5lDgl,135.25
2O3diyUXQw31,135.25
mCMhqwljMWan,135.24
igJoUSHzZP8y,135.24
idW6dMfbiWJi,135.24
fsfFtx35BL8p,135.24
OUJzeZ903UjZ,135.24
Fdo5zwo7mlmx,135.24
Cih5DctylKDB,135.24
9znM6npA7JpX,135.24
6VXtf0bUxYzJ,135.24
4Z1TJRlQvi3G,135.24
2fJ03HWm3bOw,135.24
wrO5wG1gpB80,135.23
vRfZOiW4dorn,135.23
BFObORa3jHcW,135.23
rvGCmethR3Uo,135.22
zmXatusq1pJb,135.2
wBBX7lZ0FQSH,135.2
wAfOBsgvhYeE,135.2
w5R6xHKUaQ4S,135.2
vhT4HyM0SU6t,135.2
vbeIQklIvZjN,135.2
vZ0YuH3JajE6,135.2
u5AI5VkAHiND,135.2
ti9d6OSwG6SX,135.2
rhYTewxliJkr,135.2
qq191gFBYYgE,135.2
pIKDo4wAjO9V,135.2
p6YMsx1ZT2R8,135.2
olTdm6XoxeOu,135.2
nhJI4aWV7JEc,135.2
n8gskIZg4enb,135.2
n6OVbL8ABQJe,135.2
hDDJEtO4UUBB,135.2
fSoEDQavGSYo,135.2
cWG5aYNVQVp9,135.2
bNeRqMLIiSra,135.2
aXlk0qkR41I3,135.2
a6AcdtrWbuFA,135.2
Z52rshoiK8qp,135.2
Yqghg0AxRjBo,135.2
Ybvs9R9AAGzd,135.2
YEqYi1JvS8ND,135.2
XpBFKcAMdqkG,135.2
X0eAB89JYsSf,135.2
WWnhDqHsmdgY,135.2
Tc347QcpQioU,135.2
TPGO2nupDVar,135.2
SXoQ7ViTllZc,135.2
SVqbiiwWaksC,135.2
Pb2MIqN48MmW,135.2
NG2Gh05TCGmt,135.2
N3eCCd5ACBnD,135.2
L1ocxTWOabns,135.2
KDN6nKiz8pA7,135.2
JvDdU9tpnykF,135.2
JPV2cC3MzOe7,135.2
HWA8fRuWbBXL,135.2
G8dofwlNo0l9,135.2
FRsReEoxC1B7,135.2
DhuHQpN0Sp1x,135.2
CXHzSo4acuSX,135.2
As1A2pIex3tG,135.2
Ar0XLQkO6rFX,135.2
6eMC7OuLGtSr,135.2
5MN6xB30sitY,135.2
5LtUbGfb4zIW,135.2
5Lcisgki59Gl,135.2
4e6eFzPoqkbw,135.2
3XlwfAuoPXbZ,135.2
2sYOd0s2n4SV,135.2
2WeGjbVSITPR,135.2
1EsCHzqijBTL,135.2
xkD8kYFLYSrP,135.19
XGGVeN5PB9Gm,135.19
84rw6V906D0M,135.19
hpqY0HNK2eYK,135.18
dJhxDjw07jmK,135.18
XsCsBiO1whVS,135.18
6KvbX5Mj42QP,135.18
r5Kpi8LLa8uK,135.17
h76hlWY74nLL,135.17
YBYzhkjhFR0H,135.17
XOO3VilTBWpH,135.17
7WV73zd0kBak,135.17
FwiTWYawuhC3,135.16
zghZca7KWRvG,135.15
t0LJ6OtgMGud,135.15
oWWy7y3fQ5Qm,135.15
cFOKFNIguX14,135.15
bqsSd6cxK7Qk,135.15
E4t30CHfKv83,135.15
4IZEdnBWWNc7,135.15
0NSUz7fOlwmi,135.15
0CW9kPo8z9qf,135.15
ansaqcTQZ84b,135.14
vJAaBwT9hHkO,135.13
r6i4vGxrFrYN,135.13
qZiLCVLOzw0L,135.13
ncxHYb80ntAr,135.13
nUMvvVuZ5Ir5,135.13
gyRNqHdDd4xP,135.13
dXmhaQPJi8p3,135.13
XNn5cugGNSl2,135.13
X7EgQZ1TUeg4,135.13
Vntk8g9re49w,135.13
Rp7aqqTO5Wfi,135.13
RgSlPAt6KRDB,135.13
KrDmEys64wMU,135.13
HmA5FFkR7DUZ,135.13
C5LdoHSkygTV,135.13
BEdsTQFE6xwi,135.13
h9xDPuUCRgxx,135.12
0QZm6FxnAVvI,135.12
ikM5USxhZoEY,135.1
hs6hzmnHr8cF,135.1
b4Xek6mHFkod,135.1
WzpkGE5uQVxh,135.1
z6oCPixemLma,135.09
3WEAgBP8UUXZ,135.09
KDnz4Vz9LT2F,135.07
iGDqvMfskp6y,135.06
zMyHpZJ3Opao,135.05
xtHmnO0k95VH,135.05
ra8p9uIAHc07,135.05
pwS2kx8RZ0Yi,135.05
ogvBtpyKJ8KE,135.05
jn4IqIUI7RGV,135.05
jYRwBlukq9ft,135.05
iOnPYUl0Bigo,135.05
fGsOxoES4mx7,135.05
bWd6Ubcm8QmM,135.05
XQPWbgGVQH4u,135.05
Wmb8rek9scAm,135.05
UHf33AN1KiUZ,135.05
SWIhAh60wyju,135.05
RJ8nyObLHVVU,135.05
LuDaEioT7QFA,135.05
I54UxO88WpIa,135.05
GZFFFUMcp99a,135.05
EzWYQ6Oj7q3D,135.05
6XFuRgu4tssd,135.05
1BO9ArVEExAz,135.05
ULYyT0WgqpYG,135.04
IsKWxyu69r3R,135.04
tsQFVii6fdED,135.02
fMkx6O9cSKyJ,135.02
RX0bhXK4xapK,135.02
suR54RKrIJYd,135.01
iGmLfb078kdn,135.0
QlrurqC0nWNY,135.0
MxIi7tAJQPGs,135.0
IFVp5LXaXPVL,135.0
CXE5wSQVuya6,135.0
9j1WmB4QMNOU,135.0
9Icvq3Fhkn6r,135.0
flESaFCPJyl1,134.99
WvDrSvrQ8i9a,134.99
rx3mTyafgHyT,134.98
duRdZqoSTQLX,134.98
I8v0BkdarGS8,134.98
Aay6ur5FVaCC,134.98
8OdLKPzmf2cx,134.98
xXH0woZwwOq7,134.96
wakTRWqfpO66,134.96
up1uv6LP4Q8j,134.96
osEw3zaljwgI,134.96
G6DY2FVbt0jC,134.96
0V6zlSN5N3mj,134.96
ra14CuF3LUBR,134.94
i5nBlawuflVI,134.93
hnXkAXCcRsMC,134.93
e6RQa7AAvexY,134.93
PYh8DLW7qTtH,134.93
HJmg4Uo8ms8f,134.93
lxnkWIIWl5Uz,134.92
hCfsV1ooATSo,134.92
NysLhOsPKJCn,134.92
5Lbp6MgTTAEO,134.92
zVJTVSgB0Czc,134.91
uami6fM755Ub,134.91
pb6yXBcKB1MM,134.91
W0IWTEOmyAY3,134.91
bFdZvLNHVgg9,134.9
k6I8JDaXMSLg,134.89
zKX5cSRRNR1M,134.88
wvI0eCiuo325,134.88
t6f77IM8LRVW,134.88
pEMEF33rZBc8,134.88
gcxicyf8d8ty,134.88
gCuoEUyxEwga,134.88
eF94YxcvSUCY,134.88
btXFFQIZdByK,134.88
ZgozScfqlGjl,134.88
UjiGhUtL1xhO,134.88
PCQcHXhOwx6u,134.88
J8tIqKe7Lwty,134.88
8HYcNL5fQ9Kl,134.88
6QLUJHsPLKlh,134.88
1Saz1j9m4hjc,134.88
JVyIyJgRc8jz,134.87
BTBDPGOCHdva,134.87
hEtWACxdTM4m,134.85
LxhrCEbeyne6,134.85
8xQg8dxmaIKX,134.85
1N3odivMR2jw,134.85
Q3Ld6vlst6M6,134.84
6IPdWIzNOtsA,134.84
XAAKlpKvdEEC,134.83
UxEDIKK1eC5t,134.83
SRkhjMdRB1zk,134.82
2YmppqjxrZa7,134.82
VDWskMUyTJwC,134.81
u6QhFe1WZTPc,134.8
t2b14Dd9wUoo,134.8
r24CKT2U7dMf,134.8
esfchjk9N0ac,134.8
aT0f4Bdf0nwV,134.8
UAnoz1jMCw1e,134.8
J95zprfrIfdk,134.8
ZFFzkY1J0Fl8,134.79
qjstNCVfoPHC,134.77
eeCuMa4AFF5m,134.77
mzteFDa8izTo,134.76
kMcyvVK5qvTz,134.76
z5ScJQrA95gw,134.75
ngYRjlnogV8Q,134.75
hoO8Req0WB5B,134.75
ecrCLL7Ao6u8,134.75
TJVwcVXFum8U,134.75
CzMIrP5zmvqb,134.75
8kcznD4jQzDE,134.75
6FZyopOm214Y,134.75
4n5zUOAm0G4T,134.75
0tGEdzOL6nRS,134.75
02iO3lm5GN0P,134.75
fdHZxnrfclOK,134.74
WTspg4aW92xb,134.73
6kItnTw3vWPZ,134.72
w39QHJM9D6OS,134.71
lguOnqpkhdVE,134.71
BmLPeYpGMkMo,134.71
4H6ZgQ1bdf2t,134.71
uUpo1NoY3LJ5,134.68
liT1rCImNgXu,134.68
vFJTrsVAW6rh,134.67
l96yImuKIm25,134.67
UOKvsCEyzawX,134.67
tu5bwCCAQI9Q,134.66
rz0fxRoOoG0f,134.66
phjjvpdu2ysF,134.66
ndBtj9tgBgLJ,134.66
j44qcvmwgVGc,134.66
gpIoWkFeQsiJ,134.66
XfCnU9NDGVnJ,134.66
WDOw7dyqWZL8,134.66
U95iftlOW3oK,134.66
Tv9MKNDRSdej,134.66
TOHfApleb416,134.66
MnckNxyXw2CV,134.66
JlBrpY8PFZa5,134.66
IG6JlSMvUJaG,134.66
EkfKRTtCyJuW,134.66
DnIDD8cdT2ai,134.66
CtHJxls0SGbH,134.66
ALyoaywIr4BW,134.66
9vOssXTJD4wR,134.66
5JpBEIZbGeTX,134.66
50VfiTqnUviQ,134.66
4FC2ukWH1iWR,134.66
2eWO3JFr7X3F,134.66
2ZfLQ52rNk2W,134.66
2LmwBC5C9FSw,134.66
25nQMXNPbhC6,134.66
1nu4MccacFbn,134.66
0HsfbPqa3QUV,134.66
ng5iH2VCKdo3,134.65
mZ0DNB1NIbzm,134.65
ea320DpG8f6f,134.65
euRkq3ikckSH,134.64
wfeM5vOlBowT,134.63
o9eB4mSjgxUW,134.63
UiiS7Uu1j3Ru,134.63
1xET9wqb92Nk,134.63
VhsgY9FGRaW9,134.61
v1bHBzJAQoWO,134.6
q6yqMk3EbyuF,134.6
ovxJZnjEViKK,134.6
nf54y4V13Vmi,134.6
dGR9HG0MFPrd,134.6
XWP6mlvg8uLk,134.6
Py1D60wEvKvF,134.6
IFono2NgfmAN,134.6
ssBcfECMzMOp,134.59
ddKZuWrUFU0K,134.59
cyPRLNIJrOLH,134.59
1ATgAJxAXjyf,134.59
w1NyvWXvdPEp,134.58
aqp6UDQhfWBB,134.58
ZmqGyIoBUerC,134.58
68nVvJrFzaWc,134.58
O17TxoQXuZGn,134.57
YxYjXF1wA7R5,134.56
KoyVTxqM7szU,134.56
8oCnhP9p4gxA,134.56
gnjMszqKa5Gt,134.55
DdokmVpqQOtk,134.55
gSmUbTd1p6t4,134.53
WoYrgi9l6OQn,134.53
rYwxOK6n9zzV,134.52
lOyxrEq9t8To,134.52
BL0wScvQqjZ7,134.52
8McPKM3LnHSO,134.52
URRFD3FE0FH7,134.51
rnqxuiXyEI2l,134.5
dJDZHUxSuvJK,134.5
Z6S0J2csYEof,134.5
zwkcmc8WZEMe,134.49
dMeFSVLmMPeL,134.49
HsR6GrTFRuz3,134.49
DckAMCE43ryv,134.49
C6KnfXd49gla,134.49
5vWw64rPebvk,134.49
dhI3zf6KcqkE,134.48
HmNh5l0SoNPm,134.48
HgFkQ9XG9nEu,134.48
Cf6aWWgHYv8q,134.48
TinUs3WBgpNa,134.47
SHxrwr3KrylU,134.47
R6OX5CnPeo9L,134.47
6DCW7IQu1BbN,134.47
1TDXbKuaUBCG,134.47
h4smyvu3jCb8,134.46
e6szbWmJfkiM,134.46
PbKFGVfODBhD,134.46
FATkNszFtHjR,134.46
Q5Rf65qgbXXA,134.45
sCCIjKUl7MxN,134.43
wUWxPfvQRMUf,134.42
vWLhTXdhiwb7,134.42
vPzetBl8JmjL,134.42
t9s0XrTVf5Ap,134.42
q41WduYJZ5wR,134.42
pGQAotSBeivq,134.42
gTzBCAPUsm1X,134.42
eOTzTyOUR39f,134.42
dVnP0RtFAY9j,134.42
cVrZChYr1ESb,134.42
btI7DZNWTAP8,134.42
agGWYnT6FhTj,134.42
Xe8kOGAOwGpF,134.42
QV6BPiPA7chD,134.42
O0iqLQH68HwI,134.42
IMufxXQlBatz,134.42
F53K8Ebrka3T,134.42
EHScqUftkK52,134.42
DDheMDFH2Zz9,134.42
4zi6XWVj4dH2,134.42
2pTwDB6vVkMd,134.42
06tMgJv3OgcA,134.42
n7BMzDdJ9sC2,134.41
LLTHJk5fdy3t,134.41
5SoCqJwY4a1t,134.41
umkgkATWUa05,134.4
SFL06OgNzHYQ,134.39
EAiODUBUcYmI,134.39
tfpKVW5WFJJn,134.38
o2XHJSQDVUjH,134.38
USH034dfbp0F,134.38
GtQbhC0eLUM8,134.38
tkYiD5ikZAwl,134.36
R1a9QDEI6UeM,134.35
t8MoGgZu3hai,134.31
lmiEXuDc9Q25,134.28
KLz3Mhsi3IYP,134.28
1xoJxJfCPBW2,134.28
z2LEO7rs0Z12,134.27
xDpRs315859q,134.25
pmK3ZixOuEWI,134.25
odsR53v3019S,134.25
kCYD30bMUUxR,134.25
iSHbEe319puy,134.25
hqkCqN5mXVZR,134.25
YEtzOJIvyiuX,134.25
KrmaiRH4cS85,134.25
CcIiQtzWbD7z,134.25
AsA6PEVmA5J9,134.25
zbG9bnpaR7ha,134.24
u8s2sRS7LYbb,134.24
LO2rKxtvieTg,134.24
ydOwATFMwiu2,134.23
lQkRzRGYz5AO,134.23
Qzd6yYTQxjlP,134.23
YxW96J59HPdX,134.21
Wm2xjZhpF9aP,134.21
5jbnFWXlJNrO,134.21
abXfe9cOzuax,134.2
KdKxOAu9IOly,134.2
5zjGaobUMHfg,134.2
hys0IgZLM5Db,134.19
a4YQPEeLLbbD,134.19
a0DAqPUUcHV0,134.19
Cp16PWQonS85,134.19
cqGHDwVbtbOb,134.17
4GaNrqG4Qlno,134.17
2olIJvaNrSpj,134.17
edAspUic5f9z,134.16
WqGpeekJC1TC,134.16
2XtmLVhyBdTY,134.16
kRDfeW6YijiF,134.15
SAmFuughOTBM,134.15
5UMMwtiISvZ8,134.15
z2tSCAEOaM8p,134.14
DNgGjYbZ7L9p,134.14
7pKzt6sUvoA6,134.14
y5RnjcvRyqrX,134.12
uOu6e9j10Yj9,134.1
fOqJXOKOeyAK,134.1
dwx3UGJLuE8i,134.1
ZtFyleqzWvHb,134.1
JuulWL9dVIc5,134.1
ADpZ7oqOAerl,134.1
5EjnFAiDJO6z,134.1
33j4SSinMtcz,134.1
tJOV4385QBBr,134.09
kEH1n1zxPvEp,134.09
g0Jdx1LQNzcW,134.09
bIhvKM8Wkne3,134.09
zLLsa8CiiXbp,134.08
Cd8tOOAHATeY,134.08
q7vlzhrJgd2p,134.07
IHqpEJCLM3Qg,134.06
dvKs60lyn0UQ,134.05
2NHXHzJCX0Rh,134.05
iUh5ekdI5pIc,134.04
iIUhiUay425j,134.04
b3GqjNk2yFQL,134.04
Qu5GMJKkn28R,134.04
6VcgCo1OUGTj,134.04
nxL2W7uiBWXi,134.03
areLFhdg0cTd,134.03
W6QFN5Xv3zyF,134.03
JANBbQpxUYmg,134.03
O1EOsvSTaNJ0,134.02
H2rkeiLB7Yhp,134.02
mjanflxiE9Ge,134.01
mL6zb9fSvh38,134.0
74NU89S01IzC,133.99
ikJiIeAlP6hc,133.98
WH7ATyjcUSZq,133.98
VYMMByuomTff,133.98
3f35uDXmLGLs,133.98
ZYWHSWes5AcM,133.97
0RDZqmVIuoFY,133.97
AxzAZmb8FiAM,133.96
c3bB7EJtlS17,133.95
KPZM2dRwJHjT,133.94
BgAG1M7MsveT,133.94
oBUHlKR4wqGF,133.93
XrDXj2kdTph5,133.93
MXbAfx8xouPf,133.92
72NaSPn6fsxl,133.91
qlRoLR3KQlmT,133.9
ZPXvKWOCdEFI,133.9
Ym7sNu43N2Sj,133.9
KPkhnOiknEKs,133.9
GZGbYJ8MdlC1,133.9
DlbFbpeUBRh3,133.9
6QB7nhcvGI6q,133.9
utNJhT82uCUS,133.89
JmHliX0Osjp7,133.89
HoPVlTSIEW7h,133.89
6iiR6GuMitXR,133.89
5PI9wgQUwTHa,133.87
tEI75ousSKlj,133.86
lfvYsSqrQRa8,133.86
ucKBVo75eXBJ,133.85
Kf8xPu6SmhW1,133.85
Fjevopzx80E7,133.85
jlZkqSbeX9QH,133.84
aTNGrAGn8OeI,133.84
ZISQAFqqmgka,133.84
TX0J7NeviHoQ,133.84
KjAqoDQkIZHg,133.84
Chw0LJAQ8xBr,133.84
BHX7h2WfwTKC,133.84
94AUUKvIVomd,133.84
8cPsCLUdpvup,133.84
CFWmHPSCkImK,133.83
reUD2lYzLcq9,133.82
DSQW3SypoVtG,133.82
QKScfMprCoqZ,133.81
OytRq5o4EdHX,133.81
DTVRRSUEqEFx,133.81
k6JFcSbyQLYq,133.8
fuh4IfhrQiCv,133.8
qnpDsVGSW1GB,133.78
nhfzCjWsC2eI,133.78
mnsWVVK2D7mQ,133.78
WaQpVOnAMYvu,133.78
ShkVeTfXXYsU,133.77
KMh0MiauNQO4,133.75
jPV6VS1c7Ewp,133.72
guEd8qq8bxdX,133.72
C1tAQ1ca0VlL,133.72
Al4jsMJniMwE,133.72
VIUEFNQ6sHfN,133.7
CEX0h3j2rkw1,133.7
s8seobzaTAoE,133.69
dawVxdb6groH,133.69
Kd1Ufh3yAVtr,133.68
AiLICgCuz0SD,133.68
pCseANJoqZgh,133.67
jddJ65cpioPl,133.67
bumBOaUboLhy,133.67
TOHkw1VQDXaJ,133.67
hXt3md8f38uL,133.65
aQirFoCw4UhP,133.65
a5A46adeiGFI,133.65
FHFZUZkUxQko,133.65
gNFs5bZxGUne,133.64
bHMnPjFKgK54,133.63
Muk7uppMmUSY,133.63
Giyn8XtTmvHk,133.63
83rzrtxxmgrb,133.63
o13YTw34OhQS,133.62
NCdGPRKleBNc,133.62
tXk5oSoL4TK5,133.61
vkmOAaSdYyvt,133.58
qR6JdUbtqTK9,133.58
puEHrrF9SH3P,133.58
pGsUepKerJYm,133.58
m0Aj5ml5hMu1,133.58
cpsvd6iKpTT8,133.58
c82YHg5DDVZp,133.58
P9fDXd230rlg,133.58
LAra2YQSoeCG,133.58
H3YNGFqfTNNX,133.58
vYm0tfiQHA2l,133.57
TW7QayBJR2sM,133.57
Dtmz6xMrxxP2,133.57
3mL77OMXbH3O,133.57
0gFoidpue5yn,133.57
fAonEiZXzGku,133.56
PtLbYmmh77cy,133.56
ARMi6VNb14N0,133.56
zJb2UTszf3aQ,133.54
upCybm6J7j1e,133.54
epvn1ssl476d,133.54
eV0YkAwFYdwx,133.54
dz9WIf1z2KZw,133.54
TEAUAZU3yy6F,133.54
RGH79ZS6Ki3t,133.54
IoBTNday2b99,133.54
IbvH7WagLinu,133.54
Sm806aMw5YJe,133.53
8sMkUSylzk2P,133.53
vUbvHpFr2YZc,133.52
jtmH6zfvQic8,133.52
tX7lzsFQosqm,133.51
dNjBfB7f1Gzs,133.51
S1wAFqIjU5lL,133.51
E5b0OvRewR42,133.51
r0Fx3xShDchH,133.49
oL2X6TELlrzY,133.49
3CkD8EbhaQnL,133.49
mrjRUIbUwFbg,133.48
UepGwLc4YR5k,133.48
R0Be1U5OFMDC,133.48
aS4Tk0q3Ea9a,133.47
shImw1fOSXoh,133.46
laRS0x6FaqLY,133.46
2PGKZ6TsE0Eb,133.46
a5Y9giosLOhV,133.41
RYynWjPJQbtJ,133.41
09XTz8GfgZGt,133.41
mQVV2fjTglUN,133.4
b4lVwUOa8oyM,133.4
VefcwXpST7wF,133.4
95LB9bAJyR9d,133.4
l84WdCLuKAtR,133.38
hFzEwSrkkgvw,133.38
Dw137L1ZbXc6,133.38
VdL6dYFFELJu,133.37
H65ZOtRWbG0t,133.36
yxj7QC1HIpQr,133.35
rwnyv8Lh2Xxj,133.35
79dKdrTVA9nU,133.35
3GaKYAhwBhCO,133.35
svAB4Qyoz7bJ,133.34
b9tBnzneMJfk,133.34
o3yTNihfMOyC,133.33
iYmZLDHkgfqA,133.32
KSi120Zm7DzO,133.32
63XTfsfQ0MCl,133.32
QAJtP5Bb8kgQ,133.31
yU7m8Ju8Kv5l,133.3
urbsdai9MFVB,133.3
e88YUn0kkWU5,133.3
dXsploeBzop3,133.3
EoXCjmhBrWnj,133.3
39yrnsyzhiBj,133.3
2aMBYZT4QPAk,133.3
2Mmp6Dw1Iadv,133.3
qGeAXEOtFtt1,133.29
OUP2qLbdSiVN,133.29
iQiIPVSuEnhM,133.28
Zekan9Dy3FNI,133.28
R7iWmYyG4Lgt,133.28
EQeoiyZ7NXxU,133.28
E2Ttbxdnek5E,133.28
tp90RX8pa3w7,133.27
ebar5ChDoW7z,133.26
S55IAubdv4a1,133.26
IHo3lh6ozFHa,133.26
KtoBXVy0nmeT,133.25
Wkg6AjfS6WhV,133.24
BiHXmtUnqrpq,133.24
smhuJEtLGuw0,133.22
bqZsKzcgy46A,133.21
F9IJDCAtcwib,133.2
nUU9Qyxowtua,133.19
YPnjrtgy0rU4,133.19
Tz2JBBz8GYrv,133.19
JMHy7T7N1FZr,133.19
qrWhqzdvH3rZ,133.18
A0xD5llOBniw,133.17
87PjHWEMSJlx,133.17
zmG6xEAbjsbB,133.16
KiMNB4MP3TLc,133.16
JHRjRAkYebEV,133.16
HitKPqtnm9Up,133.16
4T5WLst9sbwI,133.16
xNd6vAVgz9dE,133.15
uYUTz9UfFSVZ,133.15
p6vxy75Gt6dt,133.15
cSe5f1Emfc0M,133.15
TS9OixCHKXXn,133.15
JrSKp1aB2VLA,133.15
IV4J0skCduC4,133.15
BOwLCJhs275x,133.15
3eGZ5ELRLA0s,133.15
L0o9iw9y5MlU,133.14
2a0DDZE8Iev0,133.13
Zp19TEBpD3ee,133.12
1DJaQDy19sCh,133.11
M0P5DHWYoZPr,133.1
eXE6dpscTdH1,133.09
zflwQ7U1EAPV,133.08
u2pfSmADgiiV,133.08
rIjAr9SjzD4O,133.08
fjuRnOQFezkv,133.08
KO0wHm4B7Nzp,133.08
7XEgL6OFy30j,133.08
zIo5GUni4eaJ,133.06
yDhoqoJCNd7c,133.06
jgMfdecAA2Cg,133.06
JMeULexacFVI,133.06
GFMHmsRWiR2y,133.06
wlfbuu0OHbbI,133.05
lKygfj0qcIOX,133.05
clQR9hhADvYN,133.05
aFEBRzUEspvP,133.05
HMFGYGlJyzCP,133.05
7Sb84iyfFIDB,133.05
61an16bB81ZA,133.05
zOzLlMZnSnfT,133.04
QTd0k6QLbbuz,133.04
CHcvdTvOOnBZ,133.04
8ZjJk1kItGpF,133.03
vIq4HAwAwZr1,133.02
u8jk64CgNcJ7,133.02
mL2maNZdHFjt,133.02
SLGBgi4yjGbM,133.02
RkUW4iV5tHOl,133.02
KoJHgjRcS9TS,133.02
7ov2iJllPF52,133.02
hvmmVirpRSpS,133.0
arIxFMf26mXF,132.99
wDC7apvJg71E,132.98
rvGE47Mi9hAJ,132.97
R7erfc4GEjdL,132.97
J67ziUguMtsO,132.97
DId4IrBb6tMx,132.97
ylTnkd4X20EZ,132.96
plTsFF26sXrc,132.96
35V0pg96kK3e,132.96
20iu5EwOmYcV,132.96
EotNwg0dXlow,132.94
1VrugH6DEmQZ,132.94
fIgiAVobGa3J,132.92
85xDLcEYP7eH,132.92
VJ52UVGCwZmc,132.9
E18CEIUATXdz,132.88
yluI10uSBJ8P,132.84
fgxcQClnoSxS,132.84
4iupJgYBTKWz,132.84
vGiV1qZgcmvI,132.82
uhHEb34g0cMg,132.82
afBQCoggFeBm,132.81
XZGVnpQY4EpP,132.81
UcGYyREWV1nL,132.78
s0WRojg119gY,132.75
eddKZaLWwilB,132.75
ZxUcDXxnIeYj,132.75
GzRP3lcXdAaY,132.75
SB1aHXz7Evfl,132.74
5SU1DPPnkmgG,132.73
RUmarCYD3dmi,132.72
GzjFJVTKTevE,132.72
lG563iExmnHg,132.7
ZpdBoJ2lS18w,132.7
W26mhYztar3m,132.7
4is86XXGkael,132.7
3X0dWihsGgae,132.7
xaInLmcwiO3a,132.69
uzsC4XhYgQsN,132.69
fklarzqvpHV3,132.69
ctRjeqRQhjUU,132.69
ImtcfJYmhrU4,132.69
zPsHQFoGSq6o,132.68
w68BYJjwTvWb,132.68
Ty4r4rnjsBl0,132.68
Pxy9pYXnpbEk,132.68
Joa15ry9uaEM,132.68
EvSlGD56sdqS,132.68
iuJlPNFs7pSB,132.66
H1uL9B35qF3C,132.66
Mks3IOR4JuCF,132.64
sbFkbZGuXQmE,132.63
O5NMouXwXHfj,132.63
YcJTlhp4ugQb,132.62
8boJ7IRQanLY,132.62
RzI3LfIcDS5c,132.61
M6bTE8bhIcz0,132.61
W5aAG3zBOT9d,132.6
4XmdGI6k3sDW,132.6
a2e3gb8cncUt,132.59
5C7R4zJWIcwb,132.59
nGU8I0jD27MV,132.58
Io0eMOrHLskb,132.58
wLl9ZQbVe8Tk,132.57
N2LkeWdS2yiD,132.57
EZ2yPwtDhvVj,132.57
ud48HKfNfalF,132.56
gmLIA7D9kUeQ,132.56
YxupiA7YK051,132.56
VcDgC87YnLpj,132.56
